,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672,439.4449154672
439.4449154672,435.8157574853,439.4449154672,439.4449154672,439.4449154672,435.8157574853,439.4449154672,439.4449154672,439.4449154672,435.8157574853,439.4449154672,439.4449154672,439.4449154672,435.8157574853,435.8157574853,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,439.4449154672,439.4449154672,435.8157574853,439.4449154672,439.4449154672,439.4449154672,435.8157574853,435.8157574853,439.4449154672,439.4449154672,435.8157574853,439.4449154672,439.4449154672,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,439.4449154672,439.4449154672,435.8157574853,439.4449154672,439.4449154672,439.4449154672,435.8157574853,435.8157574853,439.4449154672,439.4449154672,435.8157574853,435.8157574853,439.4449154672,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,435.8157574853,439.4449154672,439.4449154672,435.8157574853,439.4449154672,439.4449154672,439.4449154672,435.8157574853,435.8157574853,435.8157574853,439.4449154672,435.8157574853,439.4449154672,439.4449154672,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,439.4449154672,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,439.4449154672,439.4449154672,435.8157574853,435.8157574853,439.4449154672,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853,439.4449154672,435.8157574853
439.4449154672,435.9909559605,439.4449154672,439.4449154672,439.4449154672,435.9909559605,439.4449154672,435.5325069729,439.4449154672,435.5607113823,439.4449154672,439.4449154672,439.4449154672,435.5607113823,435.6321126252,435.6321126252,439.4449154672,435.5607113823,439.4449154672,435.5607113823,439.4449154672,435.5607113823,439.4449154672,435.5607113823,439.4449154672,435.5607113823,439.4449154672,439.4449154672,439.4449154672,435.9909559605,439.4449154672,439.4449154672,439.4449154672,435.5607113823,435.6321126252,439.4449154672,439.4449154672,435.5607113823,439.4449154672,439.4449154672,439.4449154672,435.5607113823,439.4449154672,435.6321126252,439.4449154672,435.5607113823,439.4449154672,439.4449154672,439.4449154672,435.5607113823,439.4449154672,435.5325069729,439.4449154672,435.5607113823,435.6321126252,439.4449154672,439.4449154672,435.5607113823,435.5607113823,435.7762028269,439.4449154672,435.5607113823,435.7762028269,435.5607113823,439.4449154672,435.9909559605,439.4449154672,435.9909559605,439.4449154672,435.5607113823,435.5607113823,435.6932642515,439.4449154672,435.5607113823,439.4449154672,439.4449154672,439.4449154672,435.9909559605,435.9459966887,435.6321126252,439.4449154672,435.5607113823,439.4449154672,439.4449154672,439.4449154672,435.5607113823,439.4449154672,435.9459966887,439.4449154672,435.5607113823,439.4449154672,435.6321126252,439.4449154672,435.5607113823,439.4449154672,439.4449154672,439.4449154672,435.9909559605,439.4449154672,435.9909559605,439.4449154672,435.9909559605,439.4449154672,435.9459966887,439.4449154672,435.5607113823,439.4449154672,439.4449154672,439.4449154672,435.5607113823,435.6321126252,439.4449154672,439.4449154672,435.5607113823,439.4449154672,435.6321126252,439.4449154672,435.5607113823,439.4449154672,435.9459966887
439.4449154672,428.2091749475,439.4449154672,439.4449154672,439.4449154672,428.2091749475,435.5325069729,435.3886053448,439.4449154672,429.6915047547,439.4449154672,435.6218997895,439.4449154672,429.6915047547,435.5001806963,435.5001806963,439.4449154672,435.6874492984,435.3937315995,435.3427796881,439.4449154672,435.6874492984,439.4449154672,435.3885101186,439.4449154672,429.6915047547,435.6782849147,435.6218997895,439.4449154672,435.1384540172,435.6917508682,435.4992774987,439.4449154672,435.6874492984,435.6321126252,435.4384379546,439.4449154672,429.6915047547,439.4449154672,435.776055515,439.4449154672,435.6874492984,439.4449154672,435.7442503897,439.4449154672,429.6915047547,439.4449154672,435.3937315995,439.4449154672,435.6874492984,439.4449154672,435.6161046247,439.4449154672,429.6915047547,435.4503613454,435.5635349428,439.4449154672,435.6874492984,435.5607113823,435.5632086539,439.4449154672,429.6915047547,435.7762028269,435.3427796881,439.4449154672,435.1384540172,435.6218997895,436.0561230768,439.4449154672,435.6874492984,435.3427796881,435.4911462992,439.4449154672,435.6874492984,439.4449154672,439.4449154672,439.4449154672,435.1384540172,436.0142717516,435.4503613454,439.4449154672,429.6915047547,439.4449154672,439.4449154672,439.4449154672,429.6915047547,435.6782849147,428.1906042949,439.4449154672,435.6874492984,435.5635349428,435.7442503897,439.4449154672,429.6915047547,435.7762028269,435.4384379546,439.4449154672,435.1384540172,439.4449154672,435.7149002385,439.4449154672,435.1384540172,439.4449154672,436.0142717516,439.4449154672,435.6874492984,435.5325069729,435.4384379546,439.4449154672,435.6874492984,435.6321126252,439.4449154672,439.4449154672,435.6874492984,435.3988475204,435.5001806963,439.4449154672,429.6915047547,439.4449154672,436.0570342066
439.4449154672,427.8881174357,435.695005186,439.4449154672,439.4449154672,428.482439236,435.6403907287,435.4170813666,439.4449154672,429.0644122253,439.4449154672,435.7429133926,439.4449154672,429.0644122253,435.385021198,435.3538524149,439.4449154672,435.5116147743,435.3352894907,435.1476715259,439.4449154672,435.8316010991,439.4449154672,435.2467565071,439.4449154672,429.0644122253,435.4038117684,435.7429133926,439.4449154672,435.2393846031,435.6917508682,435.5338479473,439.4449154672,435.5116147743,435.6321126252,435.6306355096,439.4449154672,429.0644122253,435.6219776615,436.022058168,439.4449154672,435.5116147743,435.7762028269,435.5973165283,439.4449154672,429.0644122253,439.4449154672,435.3809341211,439.4449154672,435.8316010991,439.4449154672,435.6729643236,439.4449154672,429.0644122253,435.3100978404,435.7453871443,439.4449154672,435.5116147743,435.672468642,435.3565446099,439.4449154672,429.0644122253,435.6216111381,435.1476715259,439.4449154672,435.2393846031,435.6218997895,436.1179074622,439.4449154672,435.5116147743,435.5118528479,435.6577069547,439.4449154672,435.8316010991,439.4449154672,439.4449154672,439.4449154672,435.2393846031,436.0668202931,429.3737798666,439.4449154672,429.0644122253,435.5325069729,439.4449154672,439.4449154672,429.0644122253,435.6782849147,427.9495045863,439.4449154672,435.8316010991,435.3567981514,435.6375575299,439.4449154672,429.0644122253,435.7762028269,435.2105477131,439.4449154672,435.0249694106,439.4449154672,435.428889434,439.4449154672,435.003694856,439.4449154672,435.9016608694,439.4449154672,435.5116147743,435.3886053448,435.2105477131,439.4449154672,435.5116147743,435.4503635758,439.4449154672,439.4449154672,435.5116147743,435.3988475204,435.6422305204,439.4449154672,430.2130137475,439.4449154672,434.9266254486
439.4449154672,420.3295163969,435.695005186,435.2624743461,439.4449154672,417.2787871365,435.637168845,435.2537072281,439.4449154672,429.5490581151,439.4449154672,435.8379121228,439.4449154672,429.5490581151,435.385021198,435.2210715016,439.4449154672,432.0521856509,428.1390842102,434.954811102,439.4449154672,436.8679644467,439.4449154672,435.0985491605,439.4449154672,428.5034704627,435.1845622982,435.5207541685,439.4449154672,429.5456251252,435.4501159729,435.557928516,439.4449154672,432.346100161,435.7495177187,435.7869713313,439.4449154672,428.5034704627,435.4643227033,436.1519480386,439.4449154672,432.346100161,435.5632086539,435.7242810698,439.4449154672,429.5490581151,439.4449154672,435.3641280414,439.4449154672,431.6949731874,439.4449154672,427.3665220055,439.4449154672,428.5034704627,435.3100978404,435.4083114574,439.4449154672,437.013782563,435.672468642,435.1821090834,439.4449154672,428.5034704627,435.4503519734,434.954811102,439.4449154672,429.5456251252,429.9158088218,436.1576594388,439.4449154672,432.346100161,435.3550273751,435.5166204049,439.4449154672,431.2693210457,435.6687155428,435.5623848546,439.4449154672,429.5456251252,436.0668202931,429.8202787133,439.4449154672,428.5034704627,435.429340358,439.4449154672,439.4449154672,428.5034704627,435.6782849147,427.7282737638,439.4449154672,431.6949731874,435.1822931896,435.5449094994,439.4449154672,428.5034704627,435.62161925,434.9853227938,439.4449154672,431.1066388903,439.4449154672,429.2965843441,439.4449154672,430.7369775855,439.4449154672,435.6168603665,439.4449154672,432.0521856509,435.284982679,435.4512261936,439.4449154672,432.346100161,435.3101044705,439.4449154672,439.4449154672,432.346100161,435.3988475204,435.8304447282,439.4449154672,431.7258595627,439.4449154672,434.9406491513
435.187138274,419.5799561995,435.695005186,435.4390958616,435.4615219184,417.4203893164,435.6317321741,435.3562780887,435.850403533,431.4546187557,439.4449154672,435.8715414454,435.850403533,431.4546187557,435.385021198,435.0736901712,434.9853441496,431.7232509027,428.5247582883,434.8021909806,435.5311783964,436.7694800074,439.4449154672,434.9396149395,434.9853441496,427.9490496125,435.0282140174,435.5361618108,435.4615219184,429.5454751513,435.4501159729,427.7772491059,435.850403533,432.6318362729,435.5475065328,435.8464285299,434.9853441496,427.9490496125,429.5014750188,435.9320686747,435.850403533,432.6318362729,435.7490090504,435.8493104377,435.850403533,431.4546187557,439.4449154672,428.2490071641,435.1914737171,431.4082935301,435.4914521687,427.2691028,434.9853441496,427.9490496125,435.3100978404,435.5002255794,434.9853441496,437.013782563,435.672468642,435.0057177227,434.9853441496,427.9490496125,429.4644336589,434.7619516076,435.4615219184,429.5454751513,429.9158088218,436.1918552218,434.9853441496,432.0013868836,435.2298268511,435.4196849281,435.460018719,431.3743973381,435.6687155428,435.7416024658,435.4615219184,429.5454751513,436.0668202931,431.8607615174,434.9853441496,427.9490496125,435.3222954956,439.4449154672,435.1902949358,428.9878247409,435.6782849147,427.5055765331,435.1914737171,431.4082935301,435.1822931896,435.4352666373,434.9853441496,427.9490496125,435.62161925,435.1809758045,435.5721436075,431.4038409467,435.4285247165,429.9103982517,435.175326148,430.6313108535,439.4449154672,435.34437169,435.1902949358,431.7232509027,435.284982679,435.3167677825,435.1942203679,432.6318362729,435.3765862453,435.1905015574,435.1902949358,432.0013868836,435.4847002544,434.8332300366,435.5311783964,431.9462624534,439.4449154672,434.8191345815
435.3836323019,420.0140004528,435.5724854958,435.633478535,435.6418266472,421.7070827287,434.956039203,435.4172498151,435.5808546247,431.6292281666,439.4449154672,435.8937384213,435.5808546247,431.6292281666,435.2737947305,435.294204774,434.8065322902,427.2323643019,428.0522532831,434.6485824892,435.7009126343,433.4009920658,435.3410477892,434.7631969509,434.8065322902,427.3946596632,435.0282140174,435.6724186998,435.6643331853,433.6953658461,435.4501159729,428.1244207709,435.5808546247,435.0959878977,435.3695351603,435.8847302892,435.1549528258,428.4345077752,429.5014750188,436.0223668337,435.5808546247,430.3630737324,435.478987724,435.9193574813,435.5808546247,431.6292281666,435.2886898919,428.0460350817,434.9563289471,426.552707027,435.4914521687,418.9489233714,435.1549528258,427.3946596632,435.4844543156,435.304581046,434.8065322902,437.013782563,435.7112781352,435.1815598606,434.8065322902,427.3946596632,429.4644336589,434.911579854,435.2483729847,421.6209169954,424.5218848633,436.0971902077,435.1549528258,427.7515398588,435.350132972,431.8958389033,435.4470183054,434.2981663809,435.877607355,435.9145257235,435.2483729847,421.6209169954,436.1115525238,431.4241564639,434.8065322902,428.4345077752,435.2483997886,439.4449154672,435.2294532326,431.0641268415,435.4559525088,427.3214059744,434.9563289471,426.552707027,435.0168920748,435.54994403,434.8065322902,428.4345077752,435.4640296872,434.9374956724,435.6570496512,434.7920348878,435.4285247165,421.188787035,434.990566892,424.5751094237,439.4449154672,435.5659592777,435.0846525436,430.7841961677,435.1919797346,435.1805582439,435.3368020039,427.338022324,435.3388816108,434.9726811178,435.2294532326,430.7890838656,435.5369741177,434.6215105865,435.3178861129,424.9365273273,435.5848722618,434.5609319141
435.5939012176,424.4484376445,435.4591384538,435.7269137627,435.8466278251,421.7070827287,434.8113932921,435.4285569046,435.3609756771,428.4274956912,439.4449154672,434.395158412,435.3609756771,434.6537047804,428.8655951978,435.1639755198,434.9721130214,426.6756544469,428.0522532831,434.8039477213,435.3757751456,432.8623905601,435.3410477892,434.5745929778,434.6271132923,426.840269733,428.1821426911,435.7524154928,435.3310409018,433.86553496,435.2703695279,428.4632221001,435.3609756771,435.1485206067,435.1979373526,435.9127606097,435.3600213391,430.6793266877,429.5014750188,436.1022894261,435.3609756771,430.5492472133,435.3579231004,430.0184857368,435.7409861551,428.4274956912,435.1322462386,427.8068409085,434.7553123531,426.067822317,435.4914521687,419.278743671,434.8541464399,426.840269733,435.5867408663,435.1406734372,434.9721130214,437.013782563,435.7112781352,435.3482926075,434.6271132923,427.8801178318,429.2174688708,435.0125515521,435.4195397642,421.2569707482,425.1791892666,436.1717871086,434.8541464399,427.1703085678,435.350132972,431.6855909726,435.4258682603,434.1647608003,429.1880099643,435.9829570386,435.0521224841,421.2569707482,427.7578395261,431.0144455978,434.6271132923,420.4453781845,435.3045801266,439.4449154672,435.2535844654,431.3232616501,435.3517251993,427.1368686213,434.7553123531,426.067822317,435.0168920748,436.9737230234,434.9721130214,430.6793266877,435.340769458,434.9574527552,435.703136869,434.8009068568,435.4578616492,421.5980782726,434.8064931973,424.2749665584,435.6672695959,435.7190233014,434.9862386349,431.0839239258,435.1919797346,435.0520624792,435.4747682307,426.7492182446,435.2576091341,435.165602693,435.3132249323,431.088993022,434.6356982545,430.3269946989,435.1207802224,425.0842888075,435.3766741098,434.6799505361
435.6833255599,424.7664628867,435.4591384538,434.2317550613,435.935029172,421.7070827287,434.7451025885,435.4661870517,435.1423752104,428.5810808181,439.4449154672,434.236793271,435.1423752104,434.7948665692,428.8655951978,435.0192058435,434.6559033723,426.1189439145,428.0522532831,434.5537608367,435.0790056974,428.1593623841,435.3410477892,434.4229834198,434.8066719389,426.2858798029,427.7874757013,435.7874427745,435.0301704889,428.0799326951,435.2022068107,429.4797840198,435.5350166849,432.9549632919,435.396176623,435.9410827501,435.4583913883,430.2186651552,429.5014750188,436.1491137713,435.5530450912,434.09696209,435.2458053135,429.8412442959,435.9018974137,428.194366957,435.0371790227,427.5353063887,434.5447678978,426.4793711156,435.6633604421,419.3299474954,435.0167078146,426.2858798029,435.394602728,434.9926604248,435.1535581076,437.013782563,435.8433750887,434.1499970463,434.4250320082,430.2937251909,423.4084058277,435.1206864572,435.5119520834,427.7969343328,425.1791892666,436.2402855861,434.5700992455,426.5890765598,435.2602334412,431.44337195,435.3690093509,433.8614133557,429.1880099643,436.0252975203,434.8419674194,413.6854100417,427.7578395261,431.3108456696,434.4250320082,420.8938108971,435.3045801266,439.4449154672,435.2598441075,428.0234483107,435.267747787,426.9414782379,434.5447678978,425.6393504528,435.0168920748,436.9630653919,435.1535581076,430.9387374918,435.340769458,435.0192375622,435.7293125527,433.1725751077,435.4578616492,421.9667833787,434.6025764367,424.9296491817,435.4940292567,435.4994795097,434.8936778004,427.0102833357,435.1796576128,434.9223191819,435.5506229061,427.1595003219,435.2576091341,435.3289285926,435.284152783,427.3820126496,434.4441037701,429.7676690827,434.910319609,424.6974428161,435.1742614103,434.4758045062
435.7304874753,424.2052719001,435.3450354034,434.0139761094,435.982673691,421.7070827287,434.6781890362,435.3687164314,434.9670976742,423.0318761859,439.4449154672,435.970471984,434.9670976742,433.1694591903,428.8655951978,435.1520238114,434.3777935216,425.5622537057,427.7094182074,434.3333674348,434.8538363172,427.3368827632,429.1770746083,434.2661253761,434.9094025473,418.5874722497,427.5537656272,436.0704829278,434.8041649309,427.9369335989,428.7671735229,429.3836868161,435.7347296337,432.5169765164,435.396176623,435.9678811753,435.3144890697,425.01395422,429.1771118108,436.1872492894,435.2665792439,433.9831842278,428.9263243814,429.6711908175,435.9973007897,432.5894604292,435.0371790227,427.3587436211,434.368493127,425.9757666576,435.4135701408,418.8549735456,434.6752845669,430.2333373465,431.634846664,434.8418542454,435.261891028,437.013782563,435.8971483174,433.8965060123,434.5987108075,429.8330636634,422.9572411521,434.051253547,435.6141663685,428.1075547656,425.1791892666,436.046480763,434.3478031412,427.0922741556,435.2602334412,426.7813901561,435.3617503593,433.8846961594,428.6203055358,436.0542324262,434.6646762274,413.0605156205,427.6482931494,430.7487109129,434.5987108075,420.137770023,435.3045801266,435.3351017584,435.2573816047,427.7366046863,435.267747787,426.7421862805,434.368493127,425.23744744,434.871179837,433.8430330573,435.261891028,433.4973264055,435.340769458,436.243076055,435.7493271253,432.6305527345,435.4578616492,423.7123236927,434.4264504995,424.6397923048,429.5782956743,435.7046228162,434.8160499464,426.5224549246,435.1796576128,434.7931387619,435.5933290368,426.5856073157,435.2576091341,435.4199344199,435.2619403481,427.668315167,430.1792308842,429.2802197098,434.732792001,424.6204387621,435.3450732584,430.1825712563
435.756135077,424.0637008914,435.1985197178,429.4276823772,436.0220095907,421.7070827287,434.7763777989,435.1777895875,434.793214988,422.873340633,439.4449154672,435.8329812943,434.793214988,432.8910086235,428.5765582777,430.8605589408,434.1493414251,425.0055929212,427.3592372878,434.1380558585,434.65224894,426.5564659148,429.1770746083,434.6449751171,434.5858142338,417.6801814572,427.5537656272,435.8759391019,434.6025739557,421.4370806104,428.7671735229,429.2802802685,435.458319465,428.4813429145,435.396176623,433.4665893334,435.4520705068,425.6605271464,423.3438822442,436.0432836125,435.0168151526,430.1891130229,428.8149802941,422.1569739132,435.8150882482,432.6138330941,435.0371790227,419.6796927848,434.1895284652,425.4839675006,435.4135701408,423.7876552058,434.8730306607,429.8977184665,431.4538399588,434.7244565197,435.0719362102,437.013782563,435.8971483174,433.7043425328,434.292464135,424.3367310971,417.7324348828,433.8290207711,435.673868305,428.7628547021,425.1791892666,435.7145598484,434.5199490137,426.5147036966,435.2602334412,426.30960049,435.3045639355,434.0929469677,428.9537668381,427.6929701832,434.484597305,412.4402087037,430.3641665031,430.252801705,434.8139016164,419.3581907616,428.5138222853,435.3849650021,435.3208336176,432.3783318172,435.267747787,417.8606751771,434.1895284652,424.8170211118,435.0334438998,433.674341248,435.3350016423,433.2353098905,435.340769458,436.1531077714,435.7693864008,429.2048506686,435.4578616492,423.6258488944,434.2463538277,420.0271211178,429.1011195279,435.7869784204,434.7372176679,426.0581587907,435.093649787,434.6635855402,435.480302759,426.9198619089,435.2576091341,435.4651772301,435.249595161,423.9379597778,430.2404637601,428.8419363621,434.5527130786,421.9965984003,435.6141171752,429.4773547677
434.1009239973,421.3360384384,435.3724253687,428.929027807,433.9828422148,421.7070827287,434.7763777989,435.0041380032,427.6799741957,415.812256788,439.4449154672,435.9094891734,427.6799741957,433.8057801458,422.3348759295,431.0222361353,434.6695400894,425.4911215752,419.745847391,425.6012656987,427.366136199,425.7761326832,429.4891555252,434.5254105659,426.9495538678,418.4668999363,427.5537656272,435.6982884144,427.2352147898,421.0843004766,422.6772259425,429.1985811417,428.6913639817,427.7158491,435.3217313163,433.2927482458,427.2059055826,424.2521647008,423.3438822442,435.6944734544,428.2815667908,429.9966016252,428.8149802941,421.729248981,428.2755862586,433.9527974606,435.0371790227,419.3202371933,426.1328080662,425.0107352169,435.4135701408,424.1234675047,434.4131518136,424.1570656049,431.3985040198,434.8422535168,434.3715865065,437.013782563,435.8971483174,429.9930754127,434.748836106,423.571063842,417.0083128752,433.6403218757,434.2961827422,428.78239733,424.3146206122,435.866228377,434.6541009787,426.8557959807,435.2602334412,425.9835034786,427.6545095901,434.1291330444,429.2103732575,427.5672337684,426.9247925222,413.2614045559,430.3641665031,430.4869646298,433.8392776698,418.5462493067,428.1919407101,427.754845584,434.53457088,432.4690210823,435.267747787,417.4107723589,434.6952972608,424.3846379589,434.7538093074,433.5351280894,433.6061536231,429.145809959,435.340769458,436.227529863,427.1371447509,428.3891418501,435.4578616492,423.5616336439,434.741279476,420.1981018,423.2224034814,434.2478120886,434.4904099237,425.6452099138,435.093649787,434.7903362731,427.1295743027,422.6471000482,435.2576091341,435.4976928583,427.1105533391,424.1223159182,430.2913155702,428.403393503,434.9646270817,421.7274638188,435.6141171752,428.9114316971
